序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
24,中華統一促進黨,,109,1090108,雜支支出,宇全廣告有限公司,24437881,0.00,35000.00,,,,其他為維持日常運作所必要之相關費用,金錢,桃園市中壢區****,03-4*****,,,,,,,
25,中華統一促進黨,,109,1090108,雜支支出,順豐速運,28483484,0.00,150.00,,,,運費,金錢,,,,,,,,,
26,中華統一促進黨,,109,1090108,選務費用支出,應安光復東村場,42541865,0.00,225.00,,,,停車費,金錢,,,,,,,,,
27,中華統一促進黨,,109,1090108,選務費用支出,民眾傳播事業有獻公司,54635249,0.00,30000.00,,,,廣告,金錢,高雄市鳳山區****,07-9*****,,,,,,,
28,中華統一促進黨,,109,1090108,雜支支出,立明事務機器有限公司,29087906,0.00,58019.00,,,,影印費,金錢,新北市中和區****,02-2*****,,,,,,,
29,中華統一促進黨,,109,1090109,選務費用支出,應安光復東村場,42541865,0.00,45.00,,,,停車費,金錢,,,,,,,,,
30,中華統一促進黨,,109,1090109,雜支支出,歐特儀股份有限公司,31782676,0.00,30.00,,,,停車費,金錢,新北市三重區****,02-2*****,,,,,,,
31,中華統一促進黨,,109,1090109,選務費用支出,真晨報業有限公司,53245927,0.00,30000.00,,,,廣告費,金錢,高雄市鼓山區****,07-5*****,,,,,,,
32,中華統一促進黨,,109,1090110,選務費用支出,宏大企業社,20497892,0.00,1800.00,,,,擴大機租金,金錢,高雄市鹽埕區****,07-7*****,,,,,,,
33,中華統一促進黨,,109,1090110,選務費用支出,景元企業行,83670737,0.00,4500.00,,,,汽車維修,金錢,高雄市左營區****,07-5*****,,,,,,,
34,中華統一促進黨,,109,1090110,選務費用支出,名佑實業社,98723424,0.00,22000.00,,,,DM派報,金錢,高雄市前鎮區****,07-3*****,,,,,,,
35,中華統一促進黨,,109,1090110,選務費用支出,土庫加油站實業有限公司,97078854,0.00,500.00,,,,九五無鉛,金錢,臺南市永康區****,06-2*****,,,,,,,
36,中華統一促進黨,,109,1090110,選務費用支出,左新加油站有限公司,86051436,0.00,500.00,,,,九五無鉛,金錢,高雄市左營區****,07-3*****,,,,,,,
37,中華統一促進黨,,109,1090110,選務費用支出,萬盛加油站股份有限公司,27676478,0.00,887.00,,,,九五無鉛,金錢,桃園市中壢區****,03-4*****,,,,,,,
38,中華統一促進黨,,109,1090110,雜支支出,宏大加油站有限公司新屋交流道站,41132997,0.00,790.00,,,,九五無鉛,金錢,桃園市中壢區****,03-4*****,,,,,,,
39,中華統一促進黨,,109,1090110,人事費用支出,李玉美,F20*******,0.00,6000.00,,,,記帳費-月,金錢,新北市三重區****,02-2*****,,,,,,,
40,中華統一促進黨,,109,1090110,選務費用支出,台灣中油嘉港加油站,47928938,0.00,800.00,,,,九五無鉛,金錢,嘉義市北港路****,05-2*****,,,,,,,
41,中華統一促進黨,,109,1090111,選務費用支出,台灣中油信義站,65090601,0.00,922.00,,,,九二無鉛,金錢,嘉義市博愛路****,05-2*****,,,,,,,
42,中華統一促進黨,,109,1090111,雜支支出,台灣中油中和站,33047505,0.00,937.00,,,,九五無鉛,金錢,新北市中和區****,02-2*****,,,,,,,
43,中華統一促進黨,,109,1090111,選務費用支出,日茂加油站股份有限公司,23086227,0.00,1000.00,,,,九五無鉛,金錢,彰化縣埔心鄉****,04-8*****,,,,,,,
44,中華統一促進黨,,109,1090111,選務費用支出,米奇企業社,47871013,0.00,105000.00,,,,音響設備,金錢,嘉義市永和街****,0932*****,,,,,,,
45,中華統一促進黨,,109,1090113,雜支支出,長安商業有限公司,86288988,0.00,1000.00,,,,九五無鉛,金錢,臺北市長安東****,2567*****,,,,,,,
46,中華統一促進黨,,109,1090114,選務費用支出,永大旗幟禮品行,77168239,0.00,52500.00,,,,布旗,金錢,臺北市萬華區****,,,,,,,,
47,中華統一促進黨,,109,1090115,雜支支出,捷德數位3C,25034891,0.00,42000.00,,,,電腦週邊設備,金錢,新北市中和區****,02-2*****,,,,,,,
48,中華統一促進黨,,109,1090116,選務費用支出,威霆有限公司,25145762,0.00,32000.00,,,,派報,金錢,臺北市南港區****,02-2*****,,,,,,,
49,中華統一促進黨,,109,1090120,雜支支出,金頻道有線電視股份有限公司,97161298,0.00,1854.00,,,,數位視訊,金錢,臺北市中山區****,02-6*****,,,,,,,
50,中華統一促進黨,,109,1090120,雜支支出,三友藥妝(股)南京復興店,24945366,0.00,218.00,,,,衛生紙,金錢,臺北市復興北****,02-2*****,,,,,,,
51,中華統一促進黨,,109,1090122,選務費用支出,詠盛廣告社,29430471,0.00,14900.00,,,,派報費,金錢,臺東縣臺東市****,0893*****,,,,,,,
52,中華統一促進黨,,109,1090122,選務費用支出,嘉興企業社,78449906,0.00,210000.00,,,,海報文宣,金錢,嘉義縣竹崎鄉****,05-2*****,,,,,,,
53,中華統一促進黨,,109,1090122,雜支支出,台北興安郵局,,0.00,100.00,,,,郵政儲匯業務工本費,金錢,臺北市中山區****,,,,,,,,
54,中華統一促進黨,,109,1090130,雜支支出,统一超商股份有限公司,22555003,0.00,474.00,,,,北市專用垃圾袋,金錢,,,,,,,,,
55,中華統一促進黨,,109,1090130,選務費用支出,豪杰整合行銷有限公司,42847731,0.00,1200000.00,,,,廣告費,金錢,臺北市內湖區****,0937*****,,,,,,,
56,中華統一促進黨,,109,1090131,選務費用支出,嘉南廣告社,17469422,0.00,34300.00,,,,派報,金錢,雲林縣斗南鎮****,,,,,,,,
57,中華統一促進黨,,109,1090131,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
58,中華統一促進黨,,109,1090131,雜支支出,中華電信股份有限公司,81691784,0.00,2126.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
59,中華統一促進黨,,109,1090131,雜支支出,中華電信股份有限公司,81691784,0.00,318.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
60,中華統一促進黨,,109,1090203,雜支支出,翰樺電信有限公司,28193371,0.00,155.00,,,,資訊處理費,金錢,臺北市中山區****,02-2*****,,,,,,,
61,中華統一促進黨,,109,1090203,雜支支出,北金文具印刷有限公司,12221470,0.00,609.00,,,,文具,金錢,臺北市中山區****,02-2*****,,,,,,,
62,中華統一促進黨,,109,1090203,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,205.00,,,,電池,金錢,臺北市中山區****,02-2*****,,,,,,,
63,中華統一促進黨,,109,1090204,雜支支出,天玉全方位派報社,48782284,0.00,300.00,,,,聯合報/月,金錢,臺北市中山區****,02-2*****,,,,,,,
64,中華統一促進黨,,109,1090204,雜支支出,三友藥妝股份有限公司南京復興店,24945366,0.00,218.00,,,,衛生紙,金錢,臺北市復興北****,02-2*****,,,,,,,
65,中華統一促進黨,,109,1090205,雜支支出,立明事務機器有限公司,29087906,0.00,4477.00,,,,/玥影印機租金,金錢,新北市中和區****,02-2*****,,,,,,,
66,中華統一促進黨,,109,1090205,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,178.00,,,,洗手乳,金錢,臺北市中山區****,02-2*****,,,,,,,
67,中華統一促進黨,,109,1090205,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,1.00,,,,北市環保兩用小袋,金錢,臺北市中山區****,02-2*****,,,,,,,
68,中華統一促進黨,,109,1090207,雜支支出,中華電信股份有限公司,81691784,0.00,928.00,,,,Y電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
69,中華統一促進黨,,109,1090213,雜支支出,和昇書報社,48890447,0.00,300.00,,,,自由時報/月,金錢,臺北市松山區****,02-2*****,,,,,,,
70,中華統一促進黨,,109,1090213,雜支支出,博通股份有限公司,12977341,0.00,10500.00,,,,色帶+護膜,金錢,新北市中和區****,02-8*****,,,,,,,
71,中華統一促進黨,,109,1090213,選務費用支出,永大禮品行,77168239,0.00,48000.00,,,,膠桿，鐵條等,金錢,臺北市萬華區****,02-2*****,,,,,,,
72,中華統一促進黨,,109,1090217,選務費用支出,永大禮品行,77168239,0.00,52500.00,,,,立旗，手拿旗等,金錢,臺北市萬華區****,02-2*****,,,,,,,
73,中華統一促進黨,,109,1090220,雜支支出,中華電信股份有限公司,81691784,0.00,2020.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
74,中華統一促進黨,,109,1090220,雜支支出,台灣電力公司,03765704,0.00,11421.00,,,,/月電費,金錢,臺北市基隆路****,1911*****,,,,,,,
75,中華統一促進黨,,109,1090220,雜支支出,岷華開發大樓管理委員會,,0.00,11371.00,,,,/月管理費,金錢,臺北市復興北****,,,,,,,,
76,中華統一促進黨,,109,1090220,業務費用支出,蔡嬌,A20*******,0.00,140000.00,,,,房租/月,金錢,新北市淡水區****,,,,,,,,
77,中華統一促進黨,,109,1090220,選務費用支出,佳佳廣告設,18287815,0.00,19500.00,,,,派報費,金錢,嘉義市彌陀路****,05-2*****,,,,,,,
78,中華統一促進黨,,109,1090221,雜支支出,捷德數位3C,25034891,0.00,42000.00,,,,電腦週邊設備,金錢,新北市中和區****,02-2*****,,,,,,,
79,中華統一促進黨,,109,1090222,選務費用支出,佳佳廣告設,18287815,0.00,19500.00,,,,派報費,金錢,嘉義市彌陀路****,05-2*****,,,,,,,
80,中華統一促進黨,,109,1090224,雜支支出,中華電信股份有限公司,81691784,0.00,305.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
81,中華統一促進黨,,109,1090224,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
82,中華統一促進黨,,109,1090225,選務費用支出,佳佳廣告設,18287815,0.00,19500.00,,,,派報費,金錢,嘉義市彌陀路****,05-2*****,,,,,,,
83,中華統一促進黨,,109,1090227,選務費用支出,佳佳廣告設,18287815,0.00,19500.00,,,,派報費,金錢,嘉義市彌陀路****,05-2*****,,,,,,,
84,中華統一促進黨,,109,1090229,雜支支出,花開富貴花店,,0.00,6000.00,,,,花禮,金錢,臺北市中山區****,02-2*****,,,,,,,
85,中華統一促進黨,,109,1090302,雜支支出,翰樺電信有限公司,28193371,0.00,832.00,,,,資訊處理費/月,金錢,臺北市中山區****,02-2*****,,,,,,,
86,中華統一促進黨,,109,1090303,雜支支出,天玉全方位派報社,48782284,0.00,300.00,,,,聯合報-月,金錢,臺北市中山區****,02-2*****,,,,,,,
87,中華統一促進黨,,109,1090303,雜支支出,中華電信股份有限公司,81691784,0.00,928.00,,,,Y電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
88,中華統一促進黨,,109,1090305,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,700.00,,,,衛生紙,金錢,臺北市中山區****,02-2*****,,,,,,,
89,中華統一促進黨,,109,1090305,雜支支出,立明事業機器有限公司,29087906,0.00,5868.00,,,,影印機租金.影印費/月,金錢,新北市中和區****,02-2*****,,,,,,,
90,中華統一促進黨,,109,1090305,選務費用支出,永大禮品行,77168239,0.00,26000.00,,,,布旗,金錢,臺北市萬華區****,02-2*****,,,,,,,
91,中華統一促進黨,,109,1090310,雜支支出,順豐速運,28483484,0.00,80.00,,,,快遞,金錢,,,,,,,,,
92,中華統一促進黨,,109,1090310,人事費用支出,李玉美,F20*******,0.00,6000.00,,,,記帳費-月,金錢,新北市三重區****,02-2*****,,,,,,,
93,中華統一促進黨,,109,1090316,雜支支出,和昇書報社,48890447,0.00,300.00,,,,自由時報/月,金錢,臺北市松山區****,02-2*****,,,,,,,
94,中華統一促進黨,,109,1090319,雜支支出,中華電信股份有限公司,81691784,0.00,1955.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
95,中華統一促進黨,,109,1090319,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
96,中華統一促進黨,,109,1090319,雜支支出,中華電信股份有限公司,81691784,0.00,303.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
97,中華統一促進黨,,109,1090320,雜支支出,岷華開發大樓管理委員會,,0.00,10896.00,,,,管理費/月,金錢,臺北市中山區****,,,,,,,,
98,中華統一促進黨,,109,1090320,雜支支出,立明事業機器有限公司,29087906,0.00,446.00,,,,影印紙,金錢,新北市中和區****,02-2*****,,,,,,,
99,中華統一促進黨,,109,1090320,業務費用支出,蔡嬌,A20*******,0.00,140000.00,,,,房租/月,金錢,新北市淡水區****,,,,,,,,
100,中華統一促進黨,,109,1090330,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,549.00,,,,日用品,金錢,臺北市中山區****,02-2*****,,,,,,,
101,中華統一促進黨,,109,1090331,雜支支出,台北市稅捐稽徵處,,0.00,1327.00,,,,牌照稅(報廢),金錢,,02-2*****,,,,,,,
102,中華統一促進黨,,109,1090331,雜支支出,台北市監理所,,0.00,1782.00,,,,汽機車燃料使用費(報廢),金錢,臺北市松山區****,,,,,,,,
103,中華統一促進黨,,109,1090331,雜支支出,花開富貴花店,,0.00,12000.00,,,,花禮,金錢,臺北市中山區****,02-2*****,,,,,,,
104,中華統一促進黨,,109,1090401,雜支支出,天玉全方位派報社,48782284,0.00,300.00,,,,聯合報/月,金錢,臺北市中山區****,02-2*****,,,,,,,
105,中華統一促進黨,,109,1090405,雜支支出,翰樺電信有限公司,28193371,0.00,875.00,,,,資訊處理費/月,金錢,臺北市中山區****,02-2*****,,,,,,,
106,中華統一促進黨,,109,1090408,雜支支出,勝利企業社,,0.00,3600.00,,,,中國時報,金錢,臺北市內湖區****,02-8*****,,,,,,,
107,中華統一促進黨,,109,1090408,雜支支出,中華電信股份有限公司,81691784,0.00,928.00,,,,Y電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
108,中華統一促進黨,,109,1090408,雜支支出,捷德數位3C,25034891,0.00,21000.00,,,,電腦週邊設備,金錢,新北市中和區****,02-2*****,,,,,,,
109,中華統一促進黨,,109,1090410,雜支支出,立明事務機器有限公司,29087906,0.00,6061.00,,,,影印機租金.影印費/月,金錢,新北市中和區****,02-2*****,,,,,,,
110,中華統一促進黨,,109,1090414,雜支支出,立明事務機器有限公司,29087906,0.00,446.00,,,,影印紙,金錢,新北市中和區****,02-2*****,,,,,,,
111,中華統一促進黨,,109,1090415,雜支支出,和昇報業社,,0.00,300.00,,,,自由時報/月,金錢,臺北市松山區****,02-2*****,,,,,,,
112,中華統一促進黨,,109,1090415,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,673.00,,,,洗手乳,金錢,臺北市中山區****,02-2*****,,,,,,,
113,中華統一促進黨,,109,1090415,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,5.00,,,,北市環保兩用大袋,金錢,臺北市中山區****,02-2*****,,,,,,,
114,中華統一促進黨,,109,1090416,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,591.00,,,,日用品,金錢,臺北市中山區****,02-2*****,,,,,,,
115,中華統一促進黨,,109,1090416,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,5.00,,,,北市環保兩用大袋,金錢,臺北市中山區****,02-2*****,,,,,,,
116,中華統一促進黨,,109,1090417,雜支支出,宏廷企業有限公司,80272448,0.00,6825.00,,,,桶裝純淨水,金錢,新北市八里區****,02-8*****,,,,,,,
117,中華統一促進黨,,109,1090420,業務費用支出,蔡嬌,A20*******,0.00,140000.00,,,,房租/月,金錢,新北市淡水區****,,,,,,,,
118,中華統一促進黨,,109,1090421,雜支支出,岷華開發大樓管理委員會,,0.00,10260.00,,,,管理費/月,金錢,臺北市復興北****,,,,,,,,
119,中華統一促進黨,,109,1090423,雜支支出,中華電信股份有限公司,81691784,0.00,1981.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
120,中華統一促進黨,,109,1090423,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
121,中華統一促進黨,,109,1090423,雜支支出,中華電信股份有限公司,81691784,0.00,300.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
122,中華統一促進黨,,109,1090423,雜支支出,台灣電力公司,03765704,0.00,10198.00,,,,電費/月,金錢,臺北市基隆路****,1911*****,,,,,,,
123,中華統一促進黨,,109,1090430,雜支支出,金頻道有線電視股份有限公司,97161298,0.00,1854.00,,,,數位視訊費//-//月,金錢,臺北市中山區****,02-6*****,,,,,,,
124,中華統一促進黨,,109,1090430,雜支支出,花開富貴花店,,0.00,14000.00,,,,花禮,金錢,臺北市中山區****,02-2*****,,,,,,,
125,中華統一促進黨,,109,1090504,雜支支出,翰樺電信有限公司,28193371,0.00,1571.00,,,,資訊處理費/月,金錢,臺北市中山區****,02-2*****,,,,,,,
126,中華統一促進黨,,109,1090505,雜支支出,集暉消防企業有限公司,54026127,0.00,840.00,,,,消防改善工程,金錢,新北市土城區****,02-8*****,,,,,,,
127,中華統一促進黨,,109,1090505,雜支支出,天玉全方位派報社,48782284,0.00,300.00,,,,聯合報/月,金錢,臺北市中山區****,02-2*****,,,,,,,
128,中華統一促進黨,,109,1090506,雜支支出,中華電信股份有限公司,81691784,0.00,926.00,,,,Y電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
129,中華統一促進黨,,109,1090507,雜支支出,立明事務機器有限公司,29087906,0.00,5998.00,,,,影印機租金.影印費/月,金錢,新北市中和區****,02-2*****,,,,,,,
130,中華統一促進黨,,109,1090510,人事費用支出,李玉美,F20*******,0.00,6000.00,,,,記帳費-月,金錢,新北市三重區****,02-2*****,,,,,,,
131,中華統一促進黨,,109,1090511,雜支支出,立明事務機器有限公司,29087906,0.00,893.00,,,,影印紙,金錢,新北市中和區****,02-2*****,,,,,,,
132,中華統一促進黨,,109,1090515,雜支支出,捷德數位3C,25034891,0.00,21000.00,,,,電腦週邊設備,金錢,新北市中和區****,02-2*****,,,,,,,
133,中華統一促進黨,,109,1090518,雜支支出,交通部公路總局,,0.00,450.00,,,,小型汽車檢驗費,金錢,,02-4*****,,,,,,,
134,中華統一促進黨,,109,1090518,雜支支出,交通部公路總局,,0.00,800.00,,,,新領號牌費及執照費,金錢,,02-4*****,,,,,,,
135,中華統一促進黨,,109,1090518,雜支支出,台灣中油龍安站,01802099,0.00,300.00,,,,九五無鉛,金錢,臺北市和平東****,02-2*****,,,,,,,
136,中華統一促進黨,,109,1090518,雜支支出,富邦產物保險股份有限公司,,0.00,2230.00,,,,強制汽車責任保險費,金錢,,02-6*****,,,,,,,
137,中華統一促進黨,,109,1090518,雜支支出,台北市稅捐稽徵處,,0.00,2242.00,,,,使用牌照稅年,金錢,,02-2*****,,,,,,,
138,中華統一促進黨,,109,1090518,雜支支出,台北市稅捐稽徵處,,0.00,4775.00,,,,汽機車燃料使用費年,金錢,,02-4*****,,,,,,,
139,中華統一促進黨,,109,1090519,雜支支出,和昇書報社,48890447,0.00,300.00,,,,自由時報/月,金錢,臺北市松山區****,02-2*****,,,,,,,
140,中華統一促進黨,,109,1090519,雜支支出,全球商務科技股份有限公司,16042250,0.00,126.00,,,,服務費,金錢,臺北市中山區****,02-4*****,,,,,,,
141,中華統一促進黨,,109,1090520,雜支支出,中華電信股份有限公司,81691784,0.00,303.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
142,中華統一促進黨,,109,1090520,雜支支出,中華電信股份有限公司,81691784,0.00,1972.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
143,中華統一促進黨,,109,1090520,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
144,中華統一促進黨,,109,1090520,雜支支出,岷華開發大樓管理委員會,,0.00,12424.00,,,,管理費/月,金錢,臺北市復興北****,,,,,,,,
145,中華統一促進黨,,109,1090520,業務費用支出,蔡嬌,A20*******,0.00,140000.00,,,,房租/月,金錢,新北市淡水區****,,,,,,,,
146,中華統一促進黨,,109,1090521,雜支支出,全球商務科技股份有限公司,16042250,0.00,126.00,,,,服務費,金錢,臺北市中山區****,02-4*****,,,,,,,
147,中華統一促進黨,,109,1090601,雜支支出,天玉全方位派報社,48782284,0.00,300.00,,,,聯合報/月,金錢,臺北市中山區****,02-2*****,,,,,,,
148,中華統一促進黨,,109,1090601,雜支支出,中華電信股份有限公司,81691784,0.00,920.00,,,,Y電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
149,中華統一促進黨,,109,1090601,雜支支出,翰樺電信有限公司,28193371,0.00,883.00,,,,資訊處理費/月,金錢,臺北市中山區****,02-2*****,,,,,,,
150,中華統一促進黨,,109,1090608,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,422.00,,,,日用品,金錢,臺北市中山區****,02-2*****,,,,,,,
151,中華統一促進黨,,109,1090608,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,5.00,,,,北市環保兩用大袋,金錢,臺北市中山區****,02-2*****,,,,,,,
152,中華統一促進黨,,109,1090608,雜支支出,全聯福利中心中山興安分公司,28429216,0.00,205.00,,,,電池,金錢,臺北市中山區****,02-2*****,,,,,,,
153,中華統一促進黨,,109,1090608,雜支支出,立明事務機器有限公司,29087906,0.00,5603.00,,,,影印機租金.影印費/月,金錢,新北市中和區****,02-2*****,,,,,,,
154,中華統一促進黨,,109,1090610,雜支支出,全家便利商店股份有限公司,23060248,0.00,273.00,,,,北市專用垃圾袋,金錢,,,,,,,,,
155,中華統一促進黨,,109,1090610,雜支支出,宏昇商行,80984848,0.00,2920.00,,,,文具,金錢,臺北市中山區****,02-2*****,,,,,,,
156,中華統一促進黨,,109,1090610,雜支支出,台灣中油復興北路站,01606300,0.00,482.00,,,,九五無鉛,金錢,臺北市復興北****,02-2*****,,,,,,,
157,中華統一促進黨,,109,1090612,雜支支出,統一超商股份有限公司,22555003,0.00,237.00,,,,北市專用垃圾袋,金錢,,,,,,,,,
158,中華統一促進黨,,109,1090612,雜支支出,和昇書報社,48890447,0.00,300.00,,,,自由時報/月,金錢,臺北市松山區****,02-2*****,,,,,,,
159,中華統一促進黨,,109,1090613,雜支支出,全聯福利中心土程中州分公司,24817019,0.00,1229.00,,,,日用品,金錢,新北市土城區****,02-2*****,,,,,,,
160,中華統一促進黨,,109,1090613,雜支支出,寶興什貨行,12507860,0.00,1000.00,,,,迷你水,金錢,臺北市中山區****,02-2*****,,,,,,,
161,中華統一促進黨,,109,1090620,雜支支出,中華電信股份有限公司,81691784,0.00,2033.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
162,中華統一促進黨,,109,1090620,雜支支出,中華電信股份有限公司,81691784,0.00,400.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
163,中華統一促進黨,,109,1090620,雜支支出,中華電信股份有限公司,81691784,0.00,366.00,,,,電話費/月,金錢,臺北市金山南****,0800*****,,,,,,,
164,中華統一促進黨,,109,1090620,雜支支出,台灣電力公司,03765704,0.00,12064.00,,,,電費/月,金錢,臺北市基隆路****,1911*****,,,,,,,
165,中華統一促進黨,,109,1090620,業務費用支出,蔡嬌,A20*******,0.00,140000.00,,,,房租/月,金錢,新北市淡水區****,,,,,,,,
166,中華統一促進黨,,109,1090622,雜支支出,立明事務機器有限公司,29087906,0.00,893.00,,,,影印紙,金錢,新北市中和區****,02-2*****,,,,,,,
167,中華統一促進黨,,109,1090622,雜支支出,岷華開發大樓管理委員會,,0.00,11851.00,,,,管理費/月,金錢,臺北市中山區****,,,,,,,,
168,中華統一促進黨,,109,1090624,雜支支出,捷德數位3C,25034891,0.00,42000.00,,,,電腦週邊設備,金錢,新北市中和區****,02-2*****,,,,,,,
169,中華統一促進黨,,109,1090628,雜支支出,金興發生活百貨,53324529,0.00,7924.00,,,,資料夾,金錢,,,,,,,,,
